NH continuous opacity from Stancil 2019
Wavelength (A), kappa for 15 temp (A^2/molecule)
        4701
          15
   500.0  1000.0  2000.0  2500.0  3000.0  3500.0  4000.0  4500.0  5000.0  5500.0  6000.0  7000.0  8000.0  9000.0 10000.0
  582.0  3.779501E-10  6.360218E-10  1.760577E-09  2.276885E-09  2.654807E-09  2.902865E-09  3.047255E-09  3.114561E-09  3.126974E-09  3.101799E-09  3.052082E-09  2.914547E-09  2.761752E-09  2.615245E-09  2.483138E-09
  583.0  5.026453E-10  7.879449E-10  1.944013E-09  2.447789E-09  2.804065E-09  3.028495E-09  3.150920E-09  3.199291E-09  3.196007E-09  3.158093E-09  3.098153E-09  2.945946E-09  2.783789E-09  2.631221E-09  2.495109E-09
  584.0  6.591649E-10  9.652210E-10  2.128961E-09  2.610867E-09  2.939665E-09  3.137436E-09  3.236765E-09  3.266234E-09  3.247946E-09  3.198324E-09  3.129326E-09  2.964766E-09  2.795267E-09  2.638288E-09  2.499488E-09
  585.0  8.455747E-10  1.164569E-09  2.310778E-09  2.761931E-09  3.058175E-09  3.227053E-09  3.302856E-09  3.314034E-09  3.281895E-09  3.221941E-09  3.145312E-09  2.971056E-09  2.796417E-09  2.636773E-09  2.496652E-09
  586.0  1.058522E-09  1.381552E-09  2.484648E-09  2.896983E-09  3.156584E-09  3.295239E-09  3.347836E-09  3.341913E-09  3.297498E-09  3.228903E-09  3.146289E-09  2.965254E-09  2.787796E-09  2.627275E-09  2.487207E-09
  587.0  1.293297E-09  1.610690E-09  2.645743E-09  3.012363E-09  3.232407E-09  3.340503E-09  3.370975E-09  3.349695E-09  3.294973E-09  3.219687E-09  3.132910E-09  2.948185E-09  2.770271E-09  2.610651E-09  2.471974E-09
  588.0  1.543953E-09  1.845638E-09  2.789395E-09  3.104884E-09  3.283787E-09  3.362028E-09  3.372206E-09  3.337828E-09  3.275099E-09  3.195281E-09  3.106278E-09  2.921027E-09  2.744992E-09  2.587980E-09  2.451953E-09
  589.0  1.803486E-09  2.079390E-09  2.911274E-09  3.171955E-09  3.309570E-09  3.359713E-09  3.352143E-09  3.307376E-09  3.239210E-09  3.157158E-09  3.067925E-09  2.885288E-09  2.713361E-09  2.560541E-09  2.428305E-09
  590.0  2.064077E-09  2.304542E-09  3.007559E-09  3.211698E-09  3.309373E-09  3.334199E-09  3.312075E-09  3.260003E-09  3.189156E-09  3.107240E-09  3.019764E-09  2.842755E-09  2.676989E-09  2.529769E-09  2.402308E-09
  591.0  2.317366E-09  2.513568E-09  3.075103E-09  3.223038E-09  3.283614E-09  3.286866E-09  3.253936E-09  3.197926E-09  3.127259E-09  3.047838E-09  2.964039E-09  2.795448E-09  2.637650E-09  2.497216E-09  2.375323E-09
  592.0  2.554772E-09  2.699118E-09  3.111581E-09  3.205777E-09  3.233534E-09  3.219811E-09  3.180271E-09  3.123863E-09  3.056247E-09  2.981598E-09  2.903260E-09  2.745560E-09  2.597231E-09  2.464503E-09  2.348755E-09
  593.0  2.767831E-09  2.854329E-09  3.115615E-09  3.160634E-09  3.161180E-09  3.135803E-09  3.094160E-09  3.040956E-09  2.979178E-09  2.911419E-09  2.840132E-09  2.695393E-09  2.557673E-09  2.433279E-09  2.324014E-09
  594.0  2.948545E-09  2.973122E-09  3.086870E-09  3.089270E-09  3.069377E-09  3.038221E-09  2.999147E-09  2.952690E-09  2.899359E-09  2.840372E-09  2.777476E-09  2.647291E-09  2.520922E-09  2.405167E-09  2.302472E-09
  595.0  3.089726E-09  3.050481E-09  3.026124E-09  2.994272E-09  2.961662E-09  2.930964E-09  2.899142E-09  2.862794E-09  2.820247E-09  2.771616E-09  2.718152E-09  2.603578E-09  2.488869E-09  2.381723E-09  2.285428E-09
  596.0  3.185327E-09  3.082711E-09  2.935295E-09  2.879111E-09  2.842209E-09  2.818357E-09  2.798315E-09  2.775137E-09  2.745357E-09  2.708303E-09  2.664972E-09  2.566484E-09  2.463295E-09  2.364390E-09  2.274067E-09
  597.0  3.230730E-09  3.067639E-09  2.817437E-09  2.748070E-09  2.715717E-09  2.705029E-09  2.700981E-09  2.693619E-09  2.678157E-09  2.653493E-09  2.620625E-09  2.538084E-09  2.445821E-09  2.354455E-09  2.269429E-09
  598.0  3.223001E-09  3.004782E-09  2.676694E-09  2.606149E-09  2.587293E-09  2.595790E-09  2.611477E-09  2.622064E-09  2.621974E-09  2.610062E-09  2.587593E-09  2.520240E-09  2.437861E-09  2.353013E-09  2.272377E-09
  599.0  3.161081E-09  2.895446E-09  2.518209E-09  2.458934E-09  2.462315E-09  2.495497E-09  2.534045E-09  2.564104E-09  2.579892E-09  2.580620E-09  2.568086E-09  2.514542E-09  2.440581E-09  2.360931E-09  2.283569E-09
  600.0  3.045920E-09  2.742762E-09  2.348009E-09  2.312453E-09  2.346279E-09  2.408917E-09  2.472703E-09  2.523080E-09  2.554668E-09  2.567437E-09  2.563971E-09  2.522267E-09  2.454863E-09  2.378828E-09  2.303443E-09
  601.0  2.880533E-09  2.551660E-09  2.172848E-09  2.173008E-09  2.244644E-09  2.340585E-09  2.431134E-09  2.501944E-09  2.548651E-09  2.572375E-09  2.576724E-09  2.544336E-09  2.481278E-09  2.407051E-09  2.332197E-09
  602.0  2.669984E-09  2.328774E-09  2.000015E-09  2.046992E-09  2.162675E-09  2.294677E-09  2.412575E-09  2.503169E-09  2.563710E-09  2.596835E-09  2.607381E-09  2.581292E-09  2.520075E-09  2.445668E-09  2.369787E-09
  603.0  2.421294E-09  2.082277E-09  1.837130E-09  1.940705E-09  2.105284E-09  2.274879E-09  2.419718E-09  2.528674E-09  2.601180E-09  2.641710E-09  2.656510E-09  2.633280E-09  2.571165E-09  2.494460E-09  2.415924E-09
  604.0  2.143275E-09  1.821661E-09  1.691909E-09  1.860156E-09  2.076875E-09  2.284276E-09  2.454630E-09  2.579768E-09  2.661818E-09  2.707363E-09  2.724192E-09  2.700042E-09  2.634126E-09  2.552935E-09  2.470085E-09
